,최초승차역ID,최종하차역ID,총통행거리,이용량,이비카드정류장ID_승차,정류소명_승차,표준정류장ID_승차,WGS84위도_승차,WGS84경도_승차,이비카드정류장ID_하차,정류소명_하차,표준정류장ID_하차,WGS84위도_하차,WGS84경도_하차,직선거리
53976,4100048.0,4170522.0,12863,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170522.0,호반3차.신리고,233002373.0,37.1796333,127.1188333,7.5828
53977,4100048.0,4170523.0,3930,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170523.0,반월2통,233001573.0,37.2211833,127.05996670000002,2.74795
53978,4100048.0,4170523.0,5210,3,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170523.0,반월2통,233001573.0,37.2211833,127.05996670000002,2.74795
53979,4100048.0,4170524.0,5620,2,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170524.0,새강주공휴먼시아,233001702.0,37.1917167,127.0705167,3.11058
53980,4100048.0,4170525.0,3180,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170525.0,두산신일아파트,233001691.0,37.2014167,127.05436670000002,1.41641
53981,4100048.0,4170526.0,3470,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170526.0,모아포스코아파트,233001693.0,37.2015,127.05773329999998,1.71076
53982,4100048.0,4170542.0,9050,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170542.0,상록.테크노밸리.GS자이,233002436.0,37.2070167,127.0986,5.3343
53983,4100048.0,4170570.0,6210,2,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170570.0,전하리교회.우미제일,233001683.0,37.21315,127.0792833,3.76997
53984,4100048.0,4170570.0,6820,3,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170570.0,전하리교회.우미제일,233001683.0,37.21315,127.0792833,3.76997
53985,4100048.0,4170625.0,6020,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170625.0,예당예원초,233001682.0,37.2105667,127.0776667,3.55724
53986,4100048.0,4170653.0,5570,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170653.0,나루마을상가,233001296.0,37.1931167,127.07315,3.2671
53987,4100048.0,4170711.0,11030,2,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170711.0,휴먼시아4단지후문,233002501.0,37.2041333,127.11981670000002,7.19804
53988,4100048.0,4170818.0,3970,8,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170818.0,행림마을.삼성래미안,233000840.0,37.2237667,127.04995,2.48965
53989,4100048.0,4170861.0,11100,3,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170861.0,대우푸르지오.반도유보라,233001167.0,37.1981667,127.1146667,6.76572
53990,4100048.0,4170867.0,2410,3,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170867.0,우남아파트,233001229.0,37.1989833,127.04785,0.95334
53991,4100048.0,4170922.0,15140,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170922.0,주공4단지,233001686.0,37.2084167,127.04456670000002,0.77951
53992,4100048.0,4170937.0,5700,8,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170937.0,동탄2동주민센터,233001639.0,37.1964167,127.0728833,3.13575
53993,4100048.0,4170942.0,9860,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170942.0,반도.모아아파트,233001491.0,37.2019167,127.11415,6.69743
53994,4100048.0,4170942.0,10800,6,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170942.0,반도.모아아파트,233001491.0,37.2019167,127.11415,6.69743
53995,4100048.0,4170943.0,9230,3,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170943.0,상록.경남아파트.이주택지,233001492.0,37.2068333,127.1105667,6.39019
53996,4100048.0,4170943.0,9360,2,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170943.0,상록.경남아파트.이주택지,233001492.0,37.2068333,127.1105667,6.39019
53997,4100048.0,4170943.0,9610,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170943.0,상록.경남아파트.이주택지,233001492.0,37.2068333,127.1105667,6.39019
53998,4100048.0,4170944.0,9070,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170944.0,성원아파트.이지더원,233001493.0,37.2086833,127.1084333,6.21796
53999,4100048.0,4170944.0,9650,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170944.0,성원아파트.이지더원,233001493.0,37.2086833,127.1084333,6.21796
54000,4100048.0,4170963.0,4940,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170963.0,반월1통.빅마켓앞,233000102.0,37.2291833,127.06506670000002,3.71442
54001,4100048.0,4170963.0,4950,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170963.0,반월1통.빅마켓앞,233000102.0,37.2291833,127.06506670000002,3.71442
54002,4100048.0,4170963.0,6230,3,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170963.0,반월1통.빅마켓앞,233000102.0,37.2291833,127.06506670000002,3.71442
54003,4100048.0,4170966.0,2830,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170966.0,정든공원,233000082.0,37.2097,127.0485833,1.13842
54004,4100048.0,4170971.0,3830,5,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170971.0,풍성신미주아파트(중),233001644.0,37.1994667,127.06341670000002,2.24327
54005,4100048.0,4170971.0,4177,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170971.0,풍성신미주아파트(중),233001644.0,37.1994667,127.06341670000002,2.24327
54006,4100048.0,4170973.0,4940,13,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170973.0,메타폴리스(중),233001219.0,37.2037,127.0675,2.56437
54007,4100048.0,4170980.0,5320,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170980.0,새강주공휴먼시아,233001453.0,37.1932167,127.0716,3.13469
54008,4100048.0,4170980.0,5410,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170980.0,새강주공휴먼시아,233001453.0,37.1932167,127.0716,3.13469
54009,4100048.0,4170981.0,4980,2,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170981.0,새강주공휴먼시아,233001452.0,37.1956667,127.0692,2.84429
54010,4100048.0,4170983.0,10440,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170983.0,동탄2휴먼시아4단지,233001505.0,37.2056,127.12275,7.46155
54011,4100048.0,4170983.0,11330,6,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170983.0,동탄2휴먼시아4단지,233001505.0,37.2056,127.12275,7.46155
54012,4100048.0,4170983.0,11740,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170983.0,동탄2휴먼시아4단지,233001505.0,37.2056,127.12275,7.46155
54013,4100048.0,4170995.0,3600,2,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170995.0,능리교차로,233002405.0,37.2191167,127.0572333,2.41467
54014,4100048.0,4170995.0,4890,11,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4170995.0,능리교차로,233002405.0,37.2191167,127.0572333,2.41467
54015,4100048.0,4171001.0,10140,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4171001.0,정남도서관,233001582.0,37.16825,126.98336670000002,6.25197
54044,4100048.0,4195716.0,4520,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4195716.0,다은마을(중),233001220.0,37.2004167,127.0673,2.56643
54045,4100048.0,4195716.0,23940,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4195716.0,다은마을(중),233001220.0,37.2004167,127.0673,2.56643
54049,4100048.0,4197464.0,4460,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4197464.0,다은마을(중),233001224.0,37.19995,127.06765,2.60411
54050,4100048.0,4197464.0,4520,22,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4197464.0,다은마을(중),233001224.0,37.19995,127.06765,2.60411
54051,4100048.0,4197466.0,9420,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4197466.0,우남퍼스트빌.자이,233002433.0,37.20446670000001,127.10005,5.44832
54052,4100048.0,4197467.0,5267,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4197467.0,한빛마을(중),233001562.0,37.2075667,127.0692,2.75563
54053,4100048.0,4197467.0,5390,2,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4197467.0,한빛마을(중),233001562.0,37.2075667,127.0692,2.75563
54054,4100048.0,4197470.0,6530,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4197470.0,능동주공단지,233001715.0,37.2135,127.06245,2.40132
54055,4100048.0,4197552.0,5250,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4197552.0,예당마을.롯데캐슬(중),233001281.0,37.2107833,127.07191670000002,3.06994
54056,4100048.0,4197552.0,5510,2,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4197552.0,예당마을.롯데캐슬(중),233001281.0,37.2107833,127.07191670000002,3.06994
54057,4100048.0,4197552.0,5830,26,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4197552.0,예당마을.롯데캐슬(중),233001281.0,37.2107833,127.07191670000002,3.06994
54058,4100048.0,4197553.0,4890,5,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4197553.0,동탄홈플러스.다은마을삼성래미안,233002377.0,37.2018333,127.06805,2.61781
54059,4100048.0,4197591.0,5130,27,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4197591.0,롯데캐슬.복합문화센터,233001968.0,37.2012333,127.0707667,2.86259
54060,4100048.0,4197591.0,6020,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4197591.0,롯데캐슬.복합문화센터,233001968.0,37.2012333,127.0707667,2.86259
54061,4100048.0,4197591.0,6052,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4197591.0,롯데캐슬.복합문화센터,233001968.0,37.2012333,127.0707667,2.86259
54062,4100048.0,4197605.0,3300,3,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4197605.0,모아미래도.우림필유(중),233001286.0,37.1992333,127.0576167,1.74821
54063,4100048.0,4197607.0,2830,4,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4197607.0,서동탄역신일해피트리(중),233001288.0,37.1995,127.0524833,1.30439
54064,4100048.0,4197662.0,4170,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4197662.0,반월초등학교,233002251.0,37.2229,127.0618,2.99815
54065,4100048.0,4197662.0,5460,6,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4197662.0,반월초등학교,233002251.0,37.2229,127.0618,2.99815
54066,4100048.0,4198442.0,20260,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4198442.0,KEB하나은행발안지점,233001934.0,37.1333667,126.9107833,13.73448
54067,4100048.0,4198442.0,26350,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4198442.0,KEB하나은행발안지점,233001934.0,37.1333667,126.9107833,13.73448
54071,4100048.0,4198952.0,8110,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4198952.0,래미안영통마크원1단지,233002369.0,37.2450333,127.04135,4.64715
54072,4100048.0,4199066.0,3260,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4199066.0,쌍용상록아파트,233001732.0,37.2167,127.0554833,2.11398
54073,4100048.0,4199066.0,4550,2,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4199066.0,쌍용상록아파트,233001732.0,37.2167,127.0554833,2.11398
54074,4100048.0,4199077.0,5780,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4199077.0,동탄이마트.한림대병원,233001618.0,37.2140333,127.07793329999998,3.68633
54075,4100048.0,4199077.0,5840,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4199077.0,동탄이마트.한림대병원,233001618.0,37.2140333,127.07793329999998,3.68633
54076,4100048.0,4199077.0,6470,11,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4199077.0,동탄이마트.한림대병원,233001618.0,37.2140333,127.07793329999998,3.68633
54078,4100048.0,4199438.0,3770,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4199438.0,모아미래도아파트,233001668.0,37.2069167,127.05861670000002,1.82212
54079,4100048.0,4199449.0,11170,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4199449.0,신리앞,233001818.0,37.1631167,126.97736670000002,7.02448
54080,4100048.0,4199449.0,11230,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4199449.0,신리앞,233001818.0,37.1631167,126.97736670000002,7.02448
54081,4100048.0,4199454.0,3410,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4199454.0,자연앤데시앙,233001781.0,37.2080667,127.05475,1.5295
54082,4100048.0,4199455.0,6610,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4199455.0,한림대병원(중),233001782.0,37.2166333,127.0781167,3.80471
54083,4100048.0,4199455.0,7220,2,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4199455.0,한림대병원(중),233001782.0,37.2166333,127.0781167,3.80471
54084,4100048.0,4199600.0,5060,5,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4199600.0,반송초중교,233001844.0,37.1899333,127.06965,3.13005
54085,4100048.0,4199600.0,5940,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4199600.0,반송초중교,233001844.0,37.1899333,127.06965,3.13005
54086,4100048.0,4199602.0,5410,3,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4199602.0,나루고등학교,233001846.0,37.188,127.0729,3.4859
54087,4100048.0,4199602.0,6290,3,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4199602.0,나루고등학교,233001846.0,37.188,127.0729,3.4859
54088,4100048.0,4199605.0,5870,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4199605.0,동양파라곤,233001849.0,37.18615,127.0776,3.94976
54092,4100048.0,4199835.0,3609,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,4199835.0,능동마을입구,233001718.0,37.21685,127.05815,2.29846
54125,4100048.0,9130117.0,11400,1,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,9130117.0,대우푸르지오.호반베르디움2차,233001168.0,37.1981333,127.11685,6.95873
54184,4100049.0,4100048.0,3430,1,4100049.0,홈플러스.벌말초교,233000100.0,37.2033,127.03813329999998,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,0.03691
54185,4100049.0,4100048.0,4860,1,4100049.0,홈플러스.벌말초교,233000100.0,37.2033,127.03813329999998,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,0.03691
54186,4100049.0,4100048.0,5130,1,4100049.0,홈플러스.벌말초교,233000100.0,37.2033,127.03813329999998,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,0.03691
54187,4100049.0,4100048.0,7130,1,4100049.0,홈플러스.벌말초교,233000100.0,37.2033,127.03813329999998,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,0.03691
54188,4100049.0,4100048.0,8555,1,4100049.0,홈플러스.벌말초교,233000100.0,37.2033,127.03813329999998,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,0.03691
54189,4100049.0,4100048.0,13170,1,4100049.0,홈플러스.벌말초교,233000100.0,37.2033,127.03813329999998,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,0.03691
54190,4100049.0,4100048.0,13780,1,4100049.0,홈플러스.벌말초교,233000100.0,37.2033,127.03813329999998,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,0.03691
54191,4100049.0,4100048.0,16260,1,4100049.0,홈플러스.벌말초교,233000100.0,37.2033,127.03813329999998,4100048.0,신창미션힐.송화초교,233000101.0,37.2033,127.03855,0.03691
54193,4100049.0,4101605.0,2860,2,4100049.0,홈플러스.벌말초교,233000100.0,37.2033,127.03813329999998,4101605.0,숲속자연앤,233001984.0,37.2072,127.06038329999998,2.0177
54194,4100049.0,4102944.0,16350,1,4100049.0,홈플러스.벌말초교,233000100.0,37.2033,127.03813329999998,4102944.0,천천리검문소,233000781.0,37.24385,126.94825,9.14703
54195,4100049.0,4102944.0,16680,1,4100049.0,홈플러스.벌말초교,233000100.0,37.2033,127.03813329999998,4102944.0,천천리검문소,233000781.0,37.24385,126.94825,9.14703
54197,4100049.0,4105649.0,17210,1,4100049.0,홈플러스.벌말초교,233000100.0,37.2033,127.03813329999998,4105649.0,상록하늘채,233001956.0,37.1311167,126.9252167,12.82696
54198,4100049.0,4105649.0,23450,1,4100049.0,홈플러스.벌말초교,233000100.0,37.2033,127.03813329999998,4105649.0,상록하늘채,233001956.0,37.1311167,126.9252167,12.82696
54206,4100049.0,4107839.0,9900,4,4100049.0,홈플러스.벌말초교,233000100.0,37.2033,127.03813329999998,4107839.0,임광그대가3단지,233002043.0,37.2172167,126.96926670000002,6.29195
54207,4100049.0,4107846.0,9180,1,4100049.0,홈플러스.벌말초교,233000100.0,37.2033,127.03813329999998,4107846.0,동탄역(동측),233003085.0,37.1996167,127.09626670000002,5.16504
54208,4100049.0,4107846.0,15646,1,4100049.0,홈플러스.벌말초교,233000100.0,37.2033,127.03813329999998,4107846.0,동탄역(동측),233003085.0,37.1996167,127.09626670000002,5.16504
54209,4100049.0,4108008.0,5470,1,4100049.0,홈플러스.벌말초교,233000100.0,37.2033,127.03813329999998,4108008.0,사랑의교회,233001962.0,37.1935833,127.08085,3.93475
54210,4100049.0,4108012.0,1260,1,4100049.0,홈플러스.벌말초교,233000100.0,37.2033,127.03813329999998,4108012.0,주공4단지,233000087.0,37.2081667,127.0445,0.78152
54211,4100049.0,4108013.0,1580,2,4100049.0,홈플러스.벌말초교,233000100.0,37.2033,127.03813329999998,4108013.0,신창2차아파트,233000086.0,37.2096833,127.0475833,1.09737
54212,4100049.0,4108028.0,11420,1,4100049.0,홈플러스.벌말초교,233000100.0,37.2033,127.03813329999998,4108028.0,성지산업,233000104.0,37.2212667,127.0596833,2.76281
54262,4100049.0,4115505.0,9010,2,4100049.0,홈플러스.벌말초교,233000100.0,37.2033,127.03813329999998,4115505.0,한화.호반,233002419.0,37.1967833,127.1045667,5.92846
54263,4100049.0,4115603.0,9580,2,4100049.0,홈플러스.벌말초교,233000100.0,37.2033,127.03813329999998,4115603.0,호반베르디움.롯데캐슬,233002420.0,37.1968833,127.11105,6.49752
