,seq,pr_station_id,bus_line_no,bus_line_no_seq,station_nm,station_id,mobile_no,govern,lat,lng,이비노선ID,표준노선ID
7573,88423,233000005,330,175,장외리,233000865,37020.0,화성시,37.17425,126.6807,233000005.0,41037001.0
7574,88424,233000005,330,176,장외리,233001874,37926.0,화성시,37.17001670000001,126.6790333,233000005.0,41037001.0
7575,88425,233000005,330,177,장외리.지긋말,233000866,37016.0,화성시,37.1684,126.6783167,233000005.0,41037001.0
7576,88426,233000005,330,178,큰말입구,233000867,37015.0,화성시,37.1661167,126.67508329999998,233000005.0,41037001.0
7577,88427,233000005,330,179,송교1리,233000868,37012.0,화성시,37.1636,126.6689,233000005.0,41037001.0
7578,88428,233000005,330,180,살고지입구,233001299,36947.0,화성시,37.1629167,126.66651670000002,233000005.0,41037001.0
7579,88429,233000005,330,181,개경촌,233000871,37007.0,화성시,37.1648,126.66433329999998,233000005.0,41037001.0
7580,88430,233000005,330,182,제부해수탕,233000753,36763.0,화성시,37.1671833,126.659,233000005.0,41037001.0
7581,88431,233000005,330,183,제부도입구,233000872,37001.0,화성시,37.1721167,126.6585333,233000005.0,41037001.0
7582,88432,233000005,330,184,제부도입구,233001904,55349.0,화성시,37.17255,126.65921670000002,233000005.0,41037001.0
7583,88433,233000005,330,185,돈말입구,233001930,55351.0,화성시,37.1748833,126.66385,233000005.0,41037001.0
7584,88434,233000005,330,186,장외리.오리골,233001871,55348.0,화성시,37.177,126.66648329999998,233000005.0,41037001.0
7585,88547,233000010,33-1,1,조암터미널,233000928,36013.0,화성시,37.0822333,126.8158,233000010.0,41008001.0
7587,88548,233000010,33-1,2,조암터미널(경유),277102511,,화성시,37.0859333,126.8161667,233000010.0,41008001.0
7588,88549,233000010,33-1,3,우정읍행정복지센터,233002091,55066.0,화성시,37.0884333,126.81655,233000010.0,41008001.0
7589,88550,233000010,33-1,4,삼괴중고교,233002089,55064.0,화성시,37.0882667,126.8211,233000010.0,41008001.0
7590,88551,233000010,33-1,5,조암한라비발디,233002243,37750.0,화성시,37.0880333,126.82371670000002,233000010.0,41008001.0
7591,88552,233000010,33-1,6,어은삼거리,233000931,37122.0,화성시,37.0859167,126.8264,233000010.0,41008001.0
7592,88553,233000010,33-1,7,장안면행정복지센터,233000932,37126.0,화성시,37.0787333,126.8304167,233000010.0,41008001.0
7593,88554,233000010,33-1,8,사랑리,233000514,37129.0,화성시,37.0734333,126.834,233000010.0,41008001.0
7594,88555,233000010,33-1,9,덕다2리앞,233001248,37514.0,화성시,37.0693833,126.8376,233000010.0,41008001.0
7595,88556,233000010,33-1,10,덕다리입구,233001144,37490.0,화성시,37.06765,126.83795,233000010.0,41008001.0
7596,88557,233000010,33-1,11,덕다리입구,233000933,37131.0,화성시,37.0667333,126.8392667,233000010.0,41008001.0
7597,88558,233000010,33-1,12,독정1리,233000934,37136.0,화성시,37.0667,126.84605,233000010.0,41008001.0
7599,88560,233000010,33-1,14,독정2리,233000935,37141.0,화성시,37.0718,126.8537667,233000010.0,41008001.0
7600,88561,233000010,33-1,15,위닉스,233001772,37791.0,화성시,37.0745333,126.8562333,233000010.0,41008001.0
7601,88562,233000010,33-1,16,감드러지(독정3리),233000936,37147.0,화성시,37.07745,126.85703329999998,233000010.0,41008001.0
7602,88563,233000010,33-1,17,독정3리,233000512,37152.0,화성시,37.0798167,126.85915,233000010.0,41008001.0
7603,88564,233000010,33-1,18,독정4리,233000511,37156.0,화성시,37.0818833,126.8610833,233000010.0,41008001.0
7604,88565,233000010,33-1,19,수촌2리.황골,233000937,37160.0,화성시,37.08875,126.862,233000010.0,41008001.0
7605,88566,233000010,33-1,20,꽃밭,233000510,37157.0,화성시,37.0931,126.8619,233000010.0,41008001.0
7606,88567,233000010,33-1,21,성문,233000394,37166.0,화성시,37.1032833,126.8658,233000010.0,41008001.0
7607,88568,233000010,33-1,22,해창2리.능인대학원대학교,233000393,37179.0,화성시,37.1081167,126.87251670000002,233000010.0,41008001.0
7608,88569,233000010,33-1,23,해창리,233000392,36873.0,화성시,37.1126,126.8791667,233000010.0,41008001.0
7609,88570,233000010,33-1,24,해창1리.우리꽃식물원,233001402,37206.0,화성시,37.1130333,126.882,233000010.0,41008001.0
7610,88571,233000010,33-1,25,매곡리,233000391,37217.0,화성시,37.11725,126.8884667,233000010.0,41008001.0
7611,88572,233000010,33-1,26,한국폴리텍대학,233000390,37225.0,화성시,37.1217833,126.8929,233000010.0,41008001.0
7612,88573,233000010,33-1,27,제암리,233001388,37231.0,화성시,37.1240333,126.8962833,233000010.0,41008001.0
7613,88574,233000010,33-1,28,동양빌딩앞,233000389,36874.0,화성시,37.1270167,126.9017667,233000010.0,41008001.0
7614,88575,233000010,33-1,29,우림아파트.화성노인회관,233000525,37250.0,화성시,37.12785,126.90281670000002,233000010.0,41008001.0
7615,88576,233000010,33-1,30,주공아파트,233000524,37245.0,화성시,37.1304833,126.8999667,233000010.0,41008001.0
7616,88577,233000010,33-1,31,장짐삼거리앞,233002157,55156.0,화성시,37.1386667,126.89946670000002,233000010.0,41008001.0
7617,88578,233000010,33-1,32,화성중고등학교,233000526,37255.0,화성시,37.1380333,126.9054833,233000010.0,41008001.0
7618,88579,233000010,33-1,33,발안삼거리.바다마트,233001371,37273.0,화성시,37.1356167,126.9113,233000010.0,41008001.0
7619,88580,233000010,33-1,34,KEB하나은행발안지점,233001934,37940.0,화성시,37.1333667,126.9107833,233000010.0,41008001.0
7620,88581,233000010,33-1,35,발안초등학교,233000632,37464.0,화성시,37.1310333,126.9121667,233000010.0,41008001.0
7621,88582,233000010,33-1,36,향남읍행정복지센터,233001023,37289.0,화성시,37.1315333,126.91975,233000010.0,41008001.0
7622,88583,233000010,33-1,37,화성소방서.향남홈플러스,233001955,37991.0,화성시,37.1305,126.92095,233000010.0,41008001.0
7623,88584,233000010,33-1,38,에일린의뜰,233002103,55084.0,화성시,37.1278667,126.9206167,233000010.0,41008001.0
7624,88585,233000010,33-1,39,단독주택단지,233002105,55085.0,화성시,37.1243333,126.9198667,233000010.0,41008001.0
7625,88586,233000010,33-1,40,방축리,233001109,37280.0,화성시,37.12,126.9183667,233000010.0,41008001.0
7626,88587,233000010,33-1,41,향남주공1.2단지,233002411,55286.0,화성시,37.1188167,126.91585,233000010.0,41008001.0
7627,88588,233000010,33-1,42,향남부영3단지,233002413,55288.0,화성시,37.11895,126.9115833,233000010.0,41008001.0
7629,88590,233000010,33-1,44,하길중학교,233002416,37274.0,화성시,37.11285,126.9081167,233000010.0,41008001.0
7630,88591,233000010,33-1,45,향남부영13단지,233002469,55322.0,화성시,37.1092333,126.9079,233000010.0,41008001.0
7631,88592,233000010,33-1,46,상신하길로주택,233001547,55478.0,화성시,37.1061333,126.9026667,233000010.0,41008001.0
7632,88593,233000010,33-1,47,상신6리,233001529,37407.0,화성시,37.1039667,126.90111670000002,233000010.0,41008001.0
7633,88594,233000010,33-1,48,상신리,233001530,37406.0,화성시,37.1011167,126.9016833,233000010.0,41008001.0
7634,88595,233000010,33-1,49,향남제약공단앞,233000813,37468.0,화성시,37.0959167,126.90703329999998,233000010.0,41008001.0
7635,88596,233000010,33-1,50,제약공단후문.구문천1리입구,233001531,37405.0,화성시,37.0901333,126.91035,233000010.0,41008001.0
7636,88597,233000010,33-1,51,구문천리,233000812,36758.0,화성시,37.0873833,126.91045,233000010.0,41008001.0
7637,88598,233000010,33-1,52,구문천리,233000806,37469.0,화성시,37.0875333,126.91095,233000010.0,41008001.0
7638,88599,233000010,33-1,53,제약공단후문.구문천1리입구,233000805,36759.0,화성시,37.09015,126.91075,233000010.0,41008001.0
7639,88600,233000010,33-1,54,상신리,233000804,36760.0,화성시,37.1011333,126.90195,233000010.0,41008001.0
7640,88601,233000010,33-1,55,상신6리,233000803,37470.0,화성시,37.1028667,126.9017167,233000010.0,41008001.0
7641,88602,233000010,33-1,56,상신하길로주택,233001548,55479.0,화성시,37.1059667,126.90286670000002,233000010.0,41008001.0
7642,88603,233000010,33-1,57,향남부영13단지,233002474,55323.0,화성시,37.1095333,126.9081167,233000010.0,41008001.0
7643,88604,233000010,33-1,58,하길중학교,233002417,36697.0,화성시,37.1133,126.9087167,233000010.0,41008001.0
7644,88605,233000010,33-1,59,향남부영3단지,233002412,55287.0,화성시,37.1195333,126.91255,233000010.0,41008001.0
7645,88606,233000010,33-1,60,향남주공1.2단지,233002410,55285.0,화성시,37.1190167,126.91446670000002,233000010.0,41008001.0
7646,88607,233000010,33-1,61,방축리,233000618,37281.0,화성시,37.1200333,126.91866670000002,233000010.0,41008001.0
7647,88608,233000010,33-1,62,단독주택단지,233002106,55081.0,화성시,37.12425,126.9201833,233000010.0,41008001.0
7648,88609,233000010,33-1,63,신영지웰,233002104,55080.0,화성시,37.1278,126.9210167,233000010.0,41008001.0
7649,88610,233000010,33-1,64,화성소방서.향남홈플러스,233001860,37903.0,화성시,37.13055,126.92135,233000010.0,41008001.0
7650,88611,233000010,33-1,65,향남읍행정복지센터,233000633,37288.0,화성시,37.1317667,126.91915,233000010.0,41008001.0
7651,88612,233000010,33-1,66,화성중앙병원.발안초등학교,233001026,37269.0,화성시,37.1311833,126.9115,233000010.0,41008001.0
7652,88613,233000010,33-1,67,발안농협,233000816,37265.0,화성시,37.12945,126.9094167,233000010.0,41008001.0
7653,88614,233000010,33-1,68,동양빌딩앞,233000384,37248.0,화성시,37.1272167,126.9017833,233000010.0,41008001.0
7654,88615,233000010,33-1,69,제암리,233001395,37230.0,화성시,37.1242,126.8962167,233000010.0,41008001.0
7655,88616,233000010,33-1,70,한국폴리텍대학,233001555,37224.0,화성시,37.1219,126.8927167,233000010.0,41008001.0
7656,88617,233000010,33-1,71,매곡리,233000926,37216.0,화성시,37.1174333,126.8883833,233000010.0,41008001.0
7657,88618,233000010,33-1,72,해창1리.우리꽃식물원,233000927,37205.0,화성시,37.1131333,126.88195,233000010.0,41008001.0
7658,88619,233000010,33-1,73,해창리,233000442,36898.0,화성시,37.1124333,126.878,233000010.0,41008001.0
7659,88620,233000010,33-1,74,해창2리.능인대학원대학교,233000381,36845.0,화성시,37.1082,126.8722333,233000010.0,41008001.0
7661,88622,233000010,33-1,76,꽃밭,233000509,37158.0,화성시,37.0929667,126.8618833,233000010.0,41008001.0
7662,88623,233000010,33-1,77,용당골,233000508,37159.0,화성시,37.0887167,126.8619,233000010.0,41008001.0
7663,88624,233000010,33-1,78,독정4리,233000507,37155.0,화성시,37.0819667,126.8609833,233000010.0,41008001.0
7664,88625,233000010,33-1,79,독정3리.거묵골,233000506,37151.0,화성시,37.0798,126.8590333,233000010.0,41008001.0
7665,88626,233000010,33-1,80,감드러지(독정3리),233000505,37148.0,화성시,37.0774167,126.85685,233000010.0,41008001.0
7666,88627,233000010,33-1,81,위닉스,233001774,37793.0,화성시,37.0745333,126.85605,233000010.0,41008001.0
7667,88628,233000010,33-1,82,독정2리,233000504,37142.0,화성시,37.0719167,126.8537333,233000010.0,41008001.0
7668,88629,233000010,33-1,83,독정삼거리,233000503,37139.0,화성시,37.07025,126.8494667,233000010.0,41008001.0
7669,88630,233000010,33-1,84,독정1리,233000502,37137.0,화성시,37.06685,126.84596670000002,233000010.0,41008001.0
7670,88631,233000010,33-1,85,덕다리입구,233000501,37132.0,화성시,37.0668333,126.83938329999998,233000010.0,41008001.0
7671,88632,233000010,33-1,86,덕다리입구,233001145,37489.0,화성시,37.0677,126.8380833,233000010.0,41008001.0
7672,88633,233000010,33-1,87,덕다2리앞(구래),233000500,36909.0,화성시,37.06941670000001,126.83771670000002,233000010.0,41008001.0
7673,88634,233000010,33-1,88,사랑리,233000499,37130.0,화성시,37.0734167,126.83425,233000010.0,41008001.0
7674,88635,233000010,33-1,89,장안면행정복지센터,233000498,37127.0,화성시,37.0788167,126.83056670000002,233000010.0,41008001.0
7675,88636,233000010,33-1,90,어은4리,233000497,37125.0,화성시,37.0818,126.82836670000002,233000010.0,41008001.0
7676,88637,233000010,33-1,91,어은삼거리,233001816,37792.0,화성시,37.0858833,126.8265,233000010.0,41008001.0
7677,88638,233000010,33-1,92,조암한라비발디,233002244,37968.0,화성시,37.0882,126.82371670000002,233000010.0,41008001.0
7678,88639,233000010,33-1,93,삼괴중고교,233002088,55067.0,화성시,37.0884333,126.82098329999998,233000010.0,41008001.0
7679,88640,233000010,33-1,94,우정읍행정복지센터,233002090,55065.0,화성시,37.0887167,126.8166167,233000010.0,41008001.0
7680,88641,233000010,33-1,95,조암터미널,233000929,36011.0,화성시,37.08215,126.8155833,233000010.0,41008001.0
7681,88957,233000013,2,1,조암터미널,233000929,36011.0,화성시,37.08215,126.8155833,233000013.0,41008101.0
7682,88958,233000013,2,2,조암삼거리(경유),277102392,,화성시,37.0809333,126.81455,233000013.0,41008101.0
7683,88959,233000013,2,3,장안여자중학교,233000992,36797.0,화성시,37.0785667,126.8152167,233000013.0,41008101.0
7684,88960,233000013,2,4,사곡6리,233000496,36910.0,화성시,37.0748167,126.81515,233000013.0,41008101.0
7685,88961,233000013,2,5,장안우체국,233002511,55388.0,화성시,37.0721667,126.81385,233000013.0,41008101.0
7686,88962,233000013,2,6,사곡1리,233000993,37478.0,화성시,37.0690833,126.8092167,233000013.0,41008101.0
7687,88963,233000013,2,7,장자터,233001776,37834.0,화성시,37.0664833,126.8021667,233000013.0,41008101.0
7688,88964,233000013,2,8,기아생활관,233000485,36918.0,화성시,37.0643833,126.7956167,233000013.0,41008101.0
7689,88965,233000013,2,9,화산삼거리,233000484,37604.0,화성시,37.0626167,126.79233329999998,233000013.0,41008101.0
7690,88966,233000013,2,10,화산1리,233001185,36786.0,화성시,37.06191670000001,126.78946670000002,233000013.0,41008101.0
7691,88967,233000013,2,11,석천2리입구,233001003,37477.0,화성시,37.05635,126.7813333,233000013.0,41008101.0
7692,88968,233000013,2,12,매향2리,233001245,36922.0,화성시,37.05105,126.7694,233000013.0,41008101.0
7693,88969,233000013,2,13,매향2리,233001004,36796.0,화성시,37.0485167,126.7652333,233000013.0,41008101.0
7694,88970,233000013,2,14,양지편,233001015,36799.0,화성시,37.0469,126.762,233000013.0,41008101.0
7695,88971,233000013,2,15,기아후문입구,233001007,37476.0,화성시,37.04385,126.7588333,233000013.0,41008101.0
7696,88972,233000013,2,16,매향,233000482,36919.0,화성시,37.0404,126.7514667,233000013.0,41008101.0
7697,88973,233000013,2,17,고온리종점,233000481,36920.0,화성시,37.0373167,126.74863329999998,233000013.0,41008101.0
7698,88974,233000013,2,18,고온리종점(경유),277101618,,화성시,37.0384,126.7502167,233000013.0,41008101.0
7699,88975,233000013,2,19,매향삼거리,233001009,36831.0,화성시,37.0403833,126.75163329999998,233000013.0,41008101.0
7700,88976,233000013,2,20,기아후문입구,233001008,36832.0,화성시,37.04351670000001,126.7586,233000013.0,41008101.0
7701,88977,233000013,2,21,양지편,233001016,36830.0,화성시,37.0468333,126.7621167,233000013.0,41008101.0
7702,88978,233000013,2,22,매향2리,233000480,37433.0,화성시,37.0484,126.76535,233000013.0,41008101.0
7703,88979,233000013,2,23,매향2리,233000479,36921.0,화성시,37.051,126.7695667,233000013.0,41008101.0
7704,88980,233000013,2,24,석천2리입구,233000478,36903.0,화성시,37.0562667,126.7814667,233000013.0,41008101.0
7705,88981,233000013,2,25,화산1리입구,233001010,37475.0,화성시,37.0617167,126.78933329999998,233000013.0,41008101.0
7706,88982,233000013,2,26,화산삼거리,233001011,37474.0,화성시,37.06255,126.7925167,233000013.0,41008101.0
7707,88983,233000013,2,27,기아생활관,233000477,36904.0,화성시,37.0643167,126.79586670000002,233000013.0,41008101.0
7708,88984,233000013,2,28,장자터,233001780,37839.0,화성시,37.06641670000001,126.80225,233000013.0,41008101.0
7709,88985,233000013,2,29,사곡1리,233000476,37434.0,화성시,37.0689,126.80925,233000013.0,41008101.0
7710,88986,233000013,2,30,장안우체국,233002512,55389.0,화성시,37.0721167,126.81395,233000013.0,41008101.0
7711,88987,233000013,2,31,사곡6리,233000487,37431.0,화성시,37.0749667,126.8153333,233000013.0,41008101.0
7712,88988,233000013,2,32,장안여자중학교,233000486,36917.0,화성시,37.0785667,126.8154,233000013.0,41008101.0
7713,88989,233000013,2,33,조암터미널,233000928,36013.0,화성시,37.0822333,126.8158,233000013.0,41008101.0
7715,88990,233000013,2,34,우정읍행정복지센터,233002091,55066.0,화성시,37.0884333,126.81655,233000013.0,41008101.0
7716,88991,233000013,2,35,삼괴중고교,233002089,55064.0,화성시,37.0882667,126.8211,233000013.0,41008101.0
