,Unnamed: 0,seq,pr_station_id,bus_line_no,bus_line_no_seq,station_nm,station_id,mobile_no,표준정류장ID,시군명,WGS84위도,WGS84경도
1160341,10156,89003,233000015,4,10,기아2차아파트앞,233002268,55143.0,233002268,화성시,37.0604667,126.7929
1160437,10160,89004,233000015,4,11,석천1리포도원,233000473,36906.0,233000473,화성시,37.058066700000005,126.7937667
1160533,10164,89005,233000015,4,12,두레자연중고등학교,233001383,36951.0,233001383,화성시,37.0564,126.79528329999998
1160581,10168,89006,233000015,4,13,이화1리앞,233000472,36877.0,233000472,화성시,37.0471,126.79503329999999
1160591,10170,89007,233000015,4,14,이화2리앞(이화병원),233001048,36828.0,233001048,화성시,37.0421833,126.7974
1160609,10173,89008,233000015,4,15,이화3리입구,233001049,37500.0,233001049,화성시,37.04035,126.80005
1160645,10176,89009,233000015,4,16,슈마타운,233000471,36878.0,233000471,화성시,37.03605,126.80348329999998
1160681,10179,89010,233000015,4,17,애덕가정,233000470,37435.0,233000470,화성시,37.0328,126.8023
1160699,10182,89011,233000015,4,18,이화리종점,233001052,37499.0,233001052,화성시,37.0282,126.79655
1160735,10185,89012,233000015,4,19,이화리종점,233001053,37498.0,233001053,화성시,37.02815,126.79673329999999
1160771,10188,89013,233000015,4,20,애덕의.가정,233001051,36826.0,233001051,화성시,37.0327167,126.80248329999999
1160789,10191,89014,233000015,4,21,슈마타운,233001050,36827.0,233001050,화성시,37.0363,126.8035
1160825,10194,89015,233000015,4,22,이화3리입구,233000469,36879.0,233000469,화성시,37.0404667,126.8002
1160861,10197,89016,233000015,4,23,이화2리앞,233000468,36880.0,233000468,화성시,37.0422833,126.79763329999999
1160879,10200,89017,233000015,4,24,이화1리앞,233001047,36829.0,233001047,화성시,37.0471333,126.79521670000001
1160909,10203,89018,233000015,4,25,두레자연중고교,233001384,36950.0,233001384,화성시,37.05645,126.79546670000002
1160927,10206,89019,233000015,4,26,석천1리포도원,233001054,36825.0,233001054,화성시,37.058183299999996,126.7939
1161023,10210,89020,233000015,4,27,기아2차아파트앞,233001057,36824.0,233001057,화성시,37.06045,126.79305
1161119,10214,89030,233000019,5-2,2,조암리(경유),277102394,,277102394,화성시,37.0827,126.81888329999998
1163654,10229,89031,233000019,5-2,3,시장앞,233001246,36937.0,233001246,화성시,37.0846667,126.81948329999999
1164870,10237,89032,233000019,5-2,4,삼괴중고등학교,233001067,36823.0,233001067,화성시,37.0870167,126.81898329999999
1166086,10245,89033,233000019,5-2,5,우정읍복지센터입구,233001070,36822.0,233001070,화성시,37.0896167,126.8172
1167238,10253,89034,233000019,5-2,6,한각리입구,233001071,36821.0,233001071,화성시,37.09215,126.81645
1168071,10260,89035,233000019,5-2,7,멱우2리부대앞,233001077,37494.0,233001077,화성시,37.0957667,126.81518329999999
1168904,10267,89036,233000019,5-2,8,멱우2리,233001081,36819.0,233001081,화성시,37.1021,126.81383329999998
1169786,10274,89037,233000019,5-2,9,멱우1리,233001352,37527.0,233001352,화성시,37.1060667,126.80795
1170619,10281,89038,233000019,5-2,10,화수사거리,233001553,36699.0,233001553,화성시,37.10985,126.80161670000001
1170699,10283,89039,233000019,5-2,11,경기요양병원,233001089,36818.0,233001089,화성시,37.1151,126.79738329999999
1170715,10285,89040,233000019,5-2,12,호곡리,233000415,36861.0,233000415,화성시,37.1175,126.79458329999999
1170731,10287,89041,233000019,5-2,13,화수1리입구,233001113,37493.0,233001113,화성시,37.1189333,126.7873
1170739,10289,89042,233000019,5-2,14,호곡1리,233001114,36817.0,233001114,화성시,37.1197833,126.78465
1170755,10291,89043,233000019,5-2,15,호곡2리,233001115,36816.0,233001115,화성시,37.1194,126.7801
1170767,10293,89044,233000019,5-2,16,호곡1리,233000407,37451.0,233000407,화성시,37.1196333,126.78453329999999
1170783,10295,89045,233000019,5-2,17,화수1리,233002054,55024.0,233002054,화성시,37.1148667,126.7830667
1170784,10296,89046,233000019,5-2,18,문화마을,233000414,37449.0,233000414,화성시,37.1240333,126.79566670000001
1170800,10298,89047,233000019,5-2,19,선창포구종점,233000413,36862.0,233000413,화성시,37.128183299999996,126.79633329999999
1170808,10300,89048,233000019,5-2,20,문화마을,233001121,36813.0,233001121,화성시,37.124083299999995,126.79548329999999
1170824,10302,89049,233000019,5-2,21,호곡리,233000411,37450.0,233000411,화성시,37.11745,126.79438329999999
1170840,10304,89050,233000019,5-2,22,경기요양병원,233000410,36864.0,233000410,화성시,37.11505,126.79726670000001
1170856,10306,89051,233000019,5-2,23,화수사거리,233001117,37491.0,233001117,화성시,37.1096333,126.80188329999999
1172856,10316,89052,233000019,5-2,24,멱우1리,233001351,37607.0,233001351,화성시,37.10605,126.80781670000002
1174556,10326,89053,233000019,5-2,25,멱우2리,233001078,36820.0,233001078,화성시,37.1013833,126.81413329999998
1176014,10335,89054,233000019,5-2,26,멱우2리부대앞,233001074,37495.0,233001074,화성시,37.0957667,126.8151
1177714,10345,89055,233000019,5-2,27,한각리입구,233001068,36707.0,233001068,화성시,37.0918833,126.81641670000002
1179414,10355,89056,233000019,5-2,28,우정읍복지센터입구,233001069,37496.0,233001069,화성시,37.0895667,126.81706670000001
1181214,10365,89057,233000019,5-2,29,삼괴중고등학교,233001066,37497.0,233001066,화성시,37.0867667,126.81893329999998
1183513,10376,89058,233000019,5-2,30,시장앞,233001247,36936.0,233001247,화성시,37.0849167,126.8193
1185812,10387,89075,233000021,5-4,16,호곡3리입구,233000409,36865.0,233000409,화성시,37.1196,126.7763
1185814,10388,89076,233000021,5-4,17,호곡3리마을회관,233000408,36866.0,233000408,화성시,37.1172,126.77206670000001
1185815,10389,89077,233000021,5-4,18,호곡리(경유),277101619,,277101619,화성시,37.1183833,126.77396670000002
1185816,10390,89078,233000021,5-4,19,호곡3리입구,233001119,36814.0,233001119,화성시,37.1194833,126.77636670000001
1185818,10391,89079,233000021,5-4,20,호곡2리,233001116,37492.0,233001116,화성시,37.11925,126.7801
1185821,10392,89098,233000022,15,4,어은4리,233000515,37124.0,233000515,화성시,37.0817667,126.8282
1186325,10398,89104,233000022,15,10,독정삼거리,233000513,37140.0,233000513,화성시,37.0702167,126.84955
1186397,10401,89106,233000022,15,12,독정5리마을회관,233001133,36727.0,233001133,화성시,37.0637,126.87011670000001
1186398,10402,89107,233000022,15,13,장안9리,233001807,37819.0,233001807,화성시,37.05655,126.8689
1186399,10403,89108,233000022,15,14,장안7리,233001808,37820.0,233001808,화성시,37.0499833,126.8669
1186400,10404,89109,233000022,15,15,장안6리,233001809,37821.0,233001809,화성시,37.0511667,126.8602
1186407,10405,89110,233000022,15,16,장안6리노인회관,233001810,37822.0,233001810,화성시,37.051416700000004,126.8575
1186408,10406,89111,233000022,15,17,장안6리.물구리,233001432,36713.0,233001432,화성시,37.0523333,126.85646670000001
1186435,10409,89112,233000022,15,18,장명초교입구,233001770,37823.0,233001770,화성시,37.056033299999996,126.85573329999998
1186436,10410,89113,233000022,15,19,장안9리입구,233001418,36986.0,233001418,화성시,37.0606833,126.85453329999999
1186481,10413,89114,233000022,15,20,삼주농장입구,233001771,37796.0,233001771,화성시,37.066,126.85301670000001
1186482,10414,89123,233000022,15,29,장안초등학교,233001366,37389.0,233001366,화성시,37.084816700000005,126.8235
1186607,10419,89134,233000024,14,9,덕다1리,233001249,36935.0,233001249,화성시,37.057733299999995,126.83965
1186609,10420,89135,233000024,14,10,덕다3리,233001143,36773.0,233001143,화성시,37.0527833,126.83471670000002
1186611,10421,89136,233000024,14,11,덕다3리.문화촌,233001138,36776.0,233001138,화성시,37.0476167,126.8366
1186612,10422,89137,233000024,14,12,덕다리(경유),277101969,,277101969,화성시,37.04975,126.83328329999999
1186613,10423,89138,233000024,14,13,덕다3리,233001141,36774.0,233001141,화성시,37.05245,126.83488329999999
1186615,10424,89139,233000024,14,14,덕다1리,233001250,36942.0,233001250,화성시,37.0578333,126.83976670000001
1186617,10425,89153,233000025,9,5,사곡5리,233000495,36911.0,233000495,화성시,37.068116700000004,126.816
1186633,10427,89154,233000025,9,6,사곡2리,233000494,37429.0,233000494,화성시,37.0645333,126.81521670000001
1186649,10429,89155,233000025,9,7,노진4리,233000493,36912.0,233000493,화성시,37.0535333,126.81435
1186657,10431,89156,233000025,9,8,노진초등학교,233001146,36772.0,233001146,화성시,37.0526167,126.80956670000002
1186673,10433,89157,233000025,9,9,노진2리(노인정),233001147,36771.0,233001147,화성시,37.0490167,126.81226670000001
1186689,10435,89158,233000025,9,10,노진2리,233001149,37488.0,233001149,화성시,37.0476,126.81285
1186705,10437,89159,233000025,9,11,노진5리,233000467,37436.0,233000467,화성시,37.0419167,126.8156
1186713,10439,89160,233000025,9,12,노진3리,233001291,36717.0,233001291,화성시,37.0363,126.81733329999999
1186729,10441,89161,233000025,9,13,노진리종점,233000466,36881.0,233000466,화성시,37.03425,126.8193
1186737,10443,89162,233000025,9,14,노진3리,233001292,36716.0,233001292,화성시,37.036333299999995,126.81733329999999
1186753,10445,89163,233000025,9,15,노진5,233001150,36769.0,233001150,화성시,37.042,126.8156167
1186761,10447,89164,233000025,9,16,노진2리,233000465,36882.0,233000465,화성시,37.0476167,126.81296670000002
1186777,10449,89165,233000025,9,17,노진2리(노인정),233001148,36770.0,233001148,화성시,37.0491167,126.8123833
1186793,10451,89166,233000025,9,18,노진초등학교,233000491,36914.0,233000491,화성시,37.052466700000004,126.80963329999999
1186809,10453,89167,233000025,9,19,노진리,233000490,37430.0,233000490,화성시,37.0534,126.8145333
1186817,10455,89168,233000025,9,20,사곡2리,233000489,36915.0,233000489,화성시,37.0645333,126.8154
1186833,10457,89169,233000025,9,21,사곡5리,233000488,36916.0,233000488,화성시,37.068233299999996,126.8162333
1186849,10459,89190,233000026,19,18,이화4리,233000492,36913.0,233000492,화성시,37.0468,126.806
1186850,10460,89200,233000027,3-1,3,조암8리,233000372,37397.0,233000372,화성시,37.0812667,126.81038329999998
1187579,10469,89201,233000027,3-1,4,우정초등학교,233000371,36836.0,233000371,화성시,37.0808167,126.8017
1188632,10478,89202,233000027,3-1,5,조암4리앞,233000370,36837.0,233000370,화성시,37.0822667,126.79636670000001
1189685,10487,89203,233000027,3-1,6,운평2리,233001156,37487.0,233001156,화성시,37.0845833,126.78073329999998
1190453,10495,89204,233000027,3-1,7,운평사거리,233001157,36768.0,233001157,화성시,37.0830333,126.7767
1190469,10497,89205,233000027,3-1,8,운평1리평밭,233001163,37485.0,233001163,화성시,37.0871833,126.7718
1190470,10498,89206,233000027,3-1,9,운평사거리,233000417,36860.0,233000417,화성시,37.0829667,126.77671670000001
1190486,10500,89207,233000027,3-1,10,운평2리,233000404,37452.0,233000404,화성시,37.0845,126.7807
1190678,10504,89208,233000027,3-1,11,조암4리앞,233001159,37486.0,233001159,화성시,37.0822,126.79636670000001
1190886,10508,89209,233000027,3-1,12,우정초등학교,233001160,36788.0,233001160,화성시,37.0807,126.80166670000001
1191094,10512,89210,233000027,3-1,13,금강아파트,233001161,36787.0,233001161,화성시,37.08115,126.81036670000002
1191238,10516,89215,233000028,3,1,조암터미널,233002665,55076.0,233002665,화성시,37.0819,126.8161
1193534,10523,89222,233000028,3,8,운평3리,233000420,36858.0,233000420,화성시,37.08175,126.7753
1193536,10524,89223,233000028,3,9,뒷말,233000419,37448.0,233000419,화성시,37.0772167,126.77086670000001
1193537,10525,89224,233000028,3,10,뒷말(경유),277101757,,277101757,화성시,37.07975,126.77241670000001
1193538,10526,89225,233000028,3,11,운평3리,233001158,36789.0,233001158,화성시,37.0817,126.77533329999999
1193540,10527,89242,233000029,2-4,11,화산1리마을회관,233001251,37513.0,233001251,화성시,37.0654,126.77988329999998
1193556,10529,89243,233000029,2-4,12,화산1리종점,233001252,36941.0,233001252,화성시,37.0655167,126.77743329999998
1193564,10531,89244,233000029,2-4,13,화산1리마을회관,233001253,36940.0,233001253,화성시,37.0652833,126.77973329999999
1193580,10533,89245,233000029,2-4,14,화산1리,233000483,37432.0,233000483,화성시,37.0617833,126.7892
1193612,10535,89456,233000035,2-2,19,목조마을,233001368,37522.0,233001368,화성시,37.0514,126.78666670000001
1193613,10536,89427,233000034,16,6,조암하수처리장,233001358,37392.0,233001358,화성시,37.0774167,126.79016670000001
1193614,10537,89428,233000034,16,7,화산2리마을회관,233001360,37391.0,233001360,화성시,37.071316700000004,126.7909833
1193615,10538,89429,233000034,16,8,장포정원주택,233001361,37525.0,233001361,화성시,37.06715,126.79021670000002
1193616,10539,89450,233000035,2-2,13,매향리,233002266,55134.0,233002266,화성시,37.0444333,126.76763329999999
1193618,10540,89451,233000035,2-2,14,석천3리,233001357,36956.0,233001357,화성시,37.0429667,126.77071670000001
1193620,10541,89452,233000035,2-2,15,석천4리종점,233001359,36955.0,233001359,화성시,37.0401667,126.77051670000002
1193621,10542,89453,233000035,2-2,16,농장축산,233001364,37523.0,233001364,화성시,37.0383333,126.7742833
1193622,10543,89454,233000035,2-2,17,석천리,233001365,36954.0,233001365,화성시,37.0421167,126.77726670000001
1193623,10544,89455,233000035,2-2,18,돌담학습체험장,233001367,36953.0,233001367,화성시,37.04625,126.78091670000002
1193624,10545,89457,233000035,2-2,20,석천1리마을회관,233001369,37521.0,233001369,화성시,37.0531333,126.78765
1193625,10546,89458,233000035,2-2,21,석천초등학교,233001370,36952.0,233001370,화성시,37.0548333,126.78973329999998
1193626,10617,89601,233000040,6,7,운평리,233002328,55159.0,233002328,화성시,37.0909,126.78201670000001
1193914,10623,89602,233000040,6,8,원안3리,233001390,37544.0,233001390,화성시,37.0968333,126.78586670000001
1194454,10629,89603,233000040,6,9,원안2리,233001391,37543.0,233001391,화성시,37.1006167,126.78626670000001
1194779,10634,89604,233000040,6,10,복지회관,233001393,36724.0,233001393,화성시,37.1002333,126.78371670000001
1195054,10639,89605,233000040,6,11,거물마을,233001396,36968.0,233001396,화성시,37.101916700000004,126.78076670000002
1195304,10644,89606,233000040,6,12,원안1리종점,233001397,36967.0,233001397,화성시,37.105683299999995,126.77686670000001
1195429,10649,89607,233000040,6,13,거물마을,233001398,36966.0,233001398,화성시,37.10185,126.78083329999998
1195679,10654,89608,233000040,6,14,복지회관,233001399,36723.0,233001399,화성시,37.1002,126.78366670000001
1195954,10659,89609,233000040,6,15,원안2리,233001507,37404.0,233001507,화성시,37.1004333,126.78638329999998
1196162,10663,89610,233000040,6,16,원안3리,233000454,36890.0,233000454,화성시,37.1004,126.79103329999998
1196537,10668,89611,233000040,6,17,관음사입구,233001400,36720.0,233001400,화성시,37.1016833,126.79745
1196687,10673,89612,233000040,6,18,봉래사,233001786,37825.0,233001786,화성시,37.1053,126.79803329999999
1196751,10677,89613,233000040,6,19,화수2리,233000453,37440.0,233000453,화성시,37.1090833,126.7997
1196901,10682,89614,233000040,6,20,화수사거리,233000452,36891.0,233000452,화성시,37.1097667,126.80206670000001
1198181,10690,89615,233000040,6,21,경신공업사,233001569,37622.0,233001569,화성시,37.1152667,126.8133
1199141,10698,89616,233000040,6,22,금의2리,233001401,36965.0,233001401,화성시,37.11655,126.81641670000002
